text,author_id,Label
"Gwajin riga-kafin korona ya yi nasara a kan birai
👉 https://t.co/K0EzLmOBUA https://t.co/hmz1bNN0R9",1.02E+18,
"Gwammatin jihar #Kano ta ce, ta soke bukukuwan babbar sallah a kokarin ta na dakile bazuwar cutar Corona a jihar.

Yaya kuke kallon wannan batu? https://t.co/eKZX3LSuMf",87725119,
"Gwamna Muhammad Baduru ya ƙaddamar da kwamitin ko ta kwana Saboda Korona – Sawaba FM @SankaraJgh
 https://t.co/a6kvUiQ6rV",1.11E+18,
"Gwamnan Jigawa Yayi Alkawarin Samar Da Kayan Jin Kai Ga Al’umma Saboda Korona
=========================
https://t.co/93toeN9mVf @jgmef @SankaraJgh https://t.co/OCRDzjAifE",1.11E+18,
"Gwamnan jihar Kogi, Alhaji Yahaya Bello ya ce kowanne takun kasa daya a jiharsa garkuwa ne daga annobar COVID-19.

Mene ra'ayinku game da kalaman gwamna Yahaya Bello, ja jihar Kogi?

https://t.co/YpoSO90iDS",2599950680,
"Gwamnan Jihar Oyo, @seyiamakinde na daga cikin hazikan Gwamnoni a Najeriya. Ina rokon ALLAH ya yaye mishi wannan annoba. Amin",485972109,
Gwamnan Kano Abdullahi Umar Ganduje tare da mataimakin shi Dr Nasiru Yusuf Gawuna inda suka karbi kwamitin tawagar gwamnatin tarayya akan  kula da annobar shage hanyar numfashi wato COVID-19 a dakin taro na Africa… https://t.co/xVUhhrOfQk,144176835,
Gwamnan Kano Abdullahi Umar Ganduje yayin da yake duba sabuwar motar asibiti tare da kayayyakin aiki na gaggawa da gwajin annobar shake hanyar numfashi wato COVID-19 da sauran kayan Kariya domin gudanar da gwajin… https://t.co/8137hStQkI,144176835,
"Gwamnan Kano Abdullahi Umar Ganduje yayin zantawa da manema labarai tare da Yan kwamitin kula da annobar shage hanyar numfashi wato COVID-19 a takin taro na Africa sake gidan gwamnatin jihar Kano.
Hoto Sani… https://t.co/8JDiDgVKRE",144176835,
Gwamnan Lagos ya warke daga cutar korona https://t.co/fGDer1MS7d,1.12698E+18,
Gwamnan Lagos ya warke daga cutar korona https://t.co/RoZlOPqMn1,1.31176E+18,
"Gwamnantin Najeriya ta ce bai zama wajibi a kanta ba ta bayyana inda likitocin China suka shiga - waɗanda suka isa Najeriya a farkon bullar cutar korona a ƙasar - saboda ba ita ta gayyace su ba.

Jaridar Daily Trust… https://t.co/0y5Cb5dDGf",1.12E+18,
"Gwamnati baza ta bar talakawa su mutu da yunwa wai don tsoron #CoronaVirusOutbreak ba. 
    Allah bawa wadanda suka kamu lafiya, Ya kuma dakile yaduwan wannan annoba, amin.",287919665,
"Gwamnatin jihar Bauchi ta sami sababbin mutane 18 da suka tabbatar da kamuwa da kwayar cutar Corona wanda ya kawo adadin zuwa 71 a cikin jihar. Tare da ƙaruwa yau da kullun, Gwamnatin @SenBalaMohammed tana aiki Baki bagani don samun cibiyar ta gwajin ƙwayar cuta ta Corona. https://t.co/RdUOzuyGPg",318558119,
Gwamnatin Jihar Kaduna ƙarƙashin jagorancin Gwamna @elrufai na ci gaba da rabon kayan tallafin abinci ga mabuƙata a Ƙaramar Hukumar Sanga domin rage raɗaɗin zaman gida a ƙoƙarin yaƙin da take yi da Cutar Korona Bairos https://t.co/cqIXXr1pk7,385867296,Neutral
Gwamnatin Jihar Kaduna ta umarci ma'aikata ƴan ƙasa da mataki na 14 su fara aiki daga gida a gobe Litinin sakamakon ɓarkewar annobar Korona. @ Freedom Radio Nigeria https://t.co/Umt43UNn9b,87725119,
"Gwamnatin jihar Kano tare da hadin gwiwar Kamfanin Lee an kaddamar da feshe garin Kano domin riga kafin wannan annoba ta (COVID-19)...
HOTO: Sani Maikatanga / @sanimaikatanga
#sanimaikatangashoot2020 @ Government… https://t.co/q8Mq4ol0eY",144176835,
"Gwamnatin Kano ta Buɗe sabbin wuraren gwajin cutar Korona guda 9
===============
Shugaban kwamitin dakile yaduwar Coronavirus na jihar Kano Tijjani Hussaini ya ce gwamnatin Kano ta kafa sabbin wuraren gwajin Samfari 9 a fadin jihar. @dawisu @GovUmarGanduje 1/3 https://t.co/R5TI2Sy1d9",1.11E+18,Positive
"Gwamnatin Tarayya Tafitar Da Naira Biliyan 10 Domin Siyan Allurar Coronavirus

https://t.co/9yMv4gpUCp

Gwamnatin tarayya ta fitar da  naira Billiyan 10 domin samar da Allurar rigakafin annobar Coronavirus a fadin Najeriya.
https://t.co/9yMv4gpUCp https://t.co/eGKGWOTaoB",1.35E+18,
"Gwamnatoci na jahohi da dama nata kokarin nuna bajinta a dai-dai lokacin wannan annoba ta #COVIDー19, wasu ko shiru mu ke ji, kamar Mallam ya ci shirwa. Allah ya kyau, Amin.",291226995,
Gwamnonin Arewa Na Bukatar Kudade Masu Kauri Daga Gwamnatin Tarayya Domin dakile Korona – Sawaba FM https://t.co/60s0s7r8M7 https://t.co/GeF56rNDI8,1.11E+18,
"H.E @GovUmarGanduje ya amince a bude gidajen kallon kwallon kafa bisa sharadin da likitoci da gwamnati ta bayar na amfani da Takun Kumi da wanke hannu da bada tazara. Gwamna ya bada
izni ne lokacin da ya gana da kungiyar masu gidan kallo karkashin jagorancin Sharu Ahlan. @dawisu https://t.co/CrxceC93o0",1151285143,Positive
Haba dae kullum kana kwance a daki ina wani wahala 🤣🤣 sae dae muci mu wanke hannu mu kwanta stay safe https://t.co/djECbjH2oo,240353531,
"Hahaha

Se Korona Akeyem Ke'do. https://t.co/sejIwPI7OA",294572474,
"Haka zalika A yaudindai Maigirma Hon Abdulmumin Jibrin Kofa JARMAN BEBEJI Tsohon dan majalisar tarayya mai wakiltar kananan hukumomin kiru da bebeji.
Yayi Abinda ya saba na Rabon kayan abinci na Azumi duk shekara Amma wanan shekara saboda yanayi wanan annoba ta corona Ya raba .. https://t.co/4kCUngvBpO",7.99E+17,
"Hakika Allah madaukakin sarki SHINE wanda YAKE kawo kunci da rashin jin dadi ga bayinsa don ya jarabce su kuma SHINE wanda YAKE yaye musu,Ya Allaaaaah...🙏🙏muna ro'kon KA da sunayen KA mafiya kyawu da suffofin KA masu tsarki KA yaye mana wannan Annoba da take damun mu. https://t.co/uBeJVDm5d7",8.54E+17,
"Hakika kulle al'umma akwai damuwa, tareda kalubale
Amman hakika itace hanya mafi chanchanta da muke da ita ahalin yanzu domin dakile wannan cuta
Mubi shawarwarin da kwararru suka bayar sannan muyi biyayya ga dokokin gwamnati
Ta haka ne kade zamu iya yakar annobar #COVID19 @YZYau https://t.co/R0brxSteYD",365446595,
Hakuri zaka yi. Ka cigaba da wanke hannu. 😂 https://t.co/70aPGlMDC9,7.54E+17,Neutral
"Hana zurga zurga ga motoci haya sanadiyyar wannan annoba ta shage makogwaro (COVID-19) ya saka wasu direbobin motar cikin wani hali na rashin abun hannu da kuma mai da su yan zaman majalisar hira a garin Kano.
Hoto… https://t.co/22jSeHcyw7",144176835,
"Hanyoyin Kamuwa Da Cutar Corona Tareda Yadda zaka kare kanka

Daga Kungiyar OneBigFamily

#WeAreOneBigFam💕💕💕 https://t.co/HVdkCMzFqp",1061604175,
Hanyoyin kariya daga cutar Corona virus https://t.co/yu7aG7NYeb,1.02E+18,
"Hanyoyin kariya daga cutar Coronavirus 🦠

 🧼 Wanke hannu akai-akai

👄 A guji taba ido da baki da hanci

💪 Sa gwiwar hannu ko kyalle a rufe baki da hanci idan za a yi tari ko atishawa.

🚷 A nisanci shiga taron jama'a https://t.co/NiclHT59xs",2848253740,
Hanyoyin Kariya Daga Cutar Korona Virus (Covid 19) https://t.co/0G2IeLeJiL,96013510,
Hanyoyin Kariya Daga Cutar Korona Virus (Covid 19) https://t.co/XoiwDEClnV,8.09E+17,
"HANYOYIN KARIYAR KAI DAGA ANNOBAR CORONA: 

Kasancewar cutar ‘corona’ ta zama annoba ga duniya baki daya. Akwai wasu matakai da kungiyar lafiya ta duniya (WHO) ta bayyana a matsayin yanda za’a yi kokarin kawar da… https://t.co/yK0mBwBhA9",3291236212,
Hanyoyin rage hadarin kamuwa daga cutar CORONA VIRUS... https://t.co/PcjRi69sU2,7.60E+17,
"Happy birthday to a Leader @MOhh_Nice age with Grace, May you live to Prosper. A Zauna gida a cigaba da wanke hannu Comrade 😂🤣🏃 https://t.co/jYSUkyfFzG",8.52E+17,
Hello Yola. Hope Ana wanke Hannu Ana saka mask. https://t.co/69J0IWZZBx,349795925,
Hhmm  eh idan kungaji da wanke hannu sai ku dinga tsomawa  cikin ruwa ku goge da dosta  kinga kuda kunshin sallah sai wata shekaras https://t.co/jlmoeB7HDl,1.23E+18,Neutral
"hidimar yau da kullun dukda anrufe kamfanoni anrufe masana'antu anrufe hanyoyin zirga zirge na sama da ruwa da kasa to dole akwai (Necessity) Wanda kowa zai bukata irinsu abinci abinsha abun Amfani na yau da kullun!

Wanan korona din tamaida kowa gida shin kokasan tawace hanyace",286045555,
"himma wajen nisantar da jama'a da kuma wanke hannu a kai a kai da jama'a. Ya bukaci jama'a da su bi hanyoyin da ba na magani ba na rigakafin COVID-19 wadanda suka hada da nisantar jama'a, wanke hannu a kai a kai da kuma amfani da abin rufe fuska. Isa ya ce tun lokacin da",1.12E+18,
His Excellency Hon.@FarukuMYabo gwamnan gobe yana yi muku Barka da shigowa wannan wata mai alfarma da kuma fatan Alkhairi a gare ku mutanen Sakkwato. Ya kuma ce a zauna gida a kuma wanke hannu. https://t.co/4m2X4k7Q2Y,290783983,
Hmmm yan kaduna Anzo wajen kukara hakuri kuzauna a gida acigaba da wanke hannu🙋‍♂️🙋‍♂️🤷‍♂️,9.08E+17,
Hmmmmmm ko kuma su zo gari kawai su kawo muku Annoba har abada ba. https://t.co/ExOvZKmUmu,510854179,Negative
"HOTUNA: Mai Girma @GovUmarGanduje da mataimakin sa @DGawuna yayin da su ke duba aikin feshin magani a kasuwar Sabon Gari a jiya, kamar yadda gwamnati tai alkawarin ci gaba da tsaftace kasuwannin Kano domin kare yankasuwa daga kamuwa daga cutar Corona wato Covid-19. https://t.co/TEZYBbWMTR",1.11E+18,Positive
"HOTUNA: Mai Girma @GovUmarGanduje da mataimakin sa @DGawuna yayin da su ke duba aikin feshin magani a kasuwar Sabon Gari a jiya, kamar yadda gwamnati tai alkawarin ci gaba da tsaftace kasuwannin Kano domin kare yankasuwa daga kamuwa daga cutar Corona wato Covid-19.
@aranposu2000 https://t.co/5r42oNSK6t",1151285143,Positive
"How are we going to be sure na korona ne, 😂 https://t.co/oX7TbVH3ve",149608701,
https://t.co/0rsP63CDzl @ICTAdvocates @macfound @IIEglobal @MubarakEkute @ChiromaHope,2751526439,
"https://t.co/fNcwoahvfL
#hausa https://t.co/GEa74ehYx9
A awanni 24 da suka gabata mutane 254 sun sake rasa rayukansu sakamakon kamuwa da cutar Corona (Covid-19) a Turkiyya.",2419830519,
https://t.co/gNWkUC3jL2,8.33027E+17,
https://t.co/PRgmgA9QBm,1.26E+18,Neutral
https://t.co/t0npV1AmcI me Dr. Madigawa kuma zai ce akan wannan labarin? https://t.co/c4gsqkwu7N,1.32154E+18,
Hukuma ta bada izinin akama Duk wanda yaje masallaci a kaduna gobe  ba tare da sabulu da pure water na wanke hannu ba,8.72E+17,Positive
Hukumar Daƙile yaduwar cututtuka ta ƙasa @NCDCgov tace sama da Ƴan Nijeriya miliyan 100 ne zasu karɓi rigakafin cutar Korona daga nan zuwa watan Maris na shekara mai kamawa. https://t.co/N7KkQQdjKY,131617182,
"Hukumar Kula da Lafiya ta Duniya (WHO) ta bayar da izinin a yi amfani da allurar riga-kafin cutar Corona (Covid-19) da kamfanunnukan Pfizer-BioNTech suka samar
#hausa https://t.co/GEa74ehYx9
https://t.co/oWyE1A7Y2T",128164488,
"Hukumar Lafiya Ta Duniya (WHO)
Ta bayyana cewa Coronavirus na yaduwa da kuma zama cikin iska tsawon awa 8.
Sai  akiyaye shakar iska ta hanyar  nesanta da mutane da kuma saka mask a ko yaushe.",1.11E+18,
"Hukumar Saudiyya ta fitar da Notice cewa babu sallar Taraweeh da Ramadan saboda yaduwar wannan annoba ta Covid-19. Lallai duk mai hankali ya san cewa wadannan masifu da suke faruwa ba komai ke jawo su ba Sai zunubai da muke aikatwa, don haka wajibi ne mu koma ga Allah, mu tuba. https://t.co/dEx0j1X3ND",1.09E+18,
"I no get sallah clothes,i no do haircut e be like say boys na Masallaci xamuje mu dawo ku ci gaba da zama a gida mune wanke hannu ☺️",1369392018,
"I respect your take too Likita but the sheikh has his hujjoji!

Dafatan kana wanke hannu da sabulu? https://t.co/tB9HbxSHby",1495105898,
I still trust and believe in you Mr President and zamu chigaba da wanke hannu mu ‘kara da hakuri. https://t.co/00VlXif3oJ,360566628,
idan anje yin sahur din azumi na 30 kar a manta a wanke hannu👏🚶🚶,1.23E+18,
Idan anji yunwa a sake wanke hannu 😅 https://t.co/mLS4yl8NqM,864975696,
"Idan Anji yunwa ah sake wanke hannu😂😂😂
My country naija😂",1.10E+18,
Idan anji yunwa sai a Kara wanke hannu ba https://t.co/fKg5sB5c8J,1.23E+18,Neutral
"Idan annoba irin wannan ya faru, kamata yayi ace mun daina yadata, munata ruruta ta, Allah SWA daya saukar mana da ita ya fimu sanin tana cikin mu, kamata yayi mubi doka mu zauna a gida muyi shuru da bakinmu, muyita addu a, mu roki Allah gafara mu zubawa sarautarsa ido.",2244470301,
Idan da lokacin PDP annobar nan ta corona ta shigo wallahi da abun ya wuce idan muke tunani Dan wallahi mutane bazasu yarda ba kuma baza suyi biyayya ga duk wani dokan da gwamnati tasa ba balle ma na hana sallah,386437055,
"Idan kana da abu mafi kyau amma sai ka kiyin tsari ta yadda za ka kare wannan abu don ya cigaba acikin kowane zamani,to masu kokarin rusa wannan abu na shekaru masu tsawo, za sui amfani da maganar Annobar CORONA a rana guda  su tarwatsa wannan abu.",1.20E+18,
"Idan kana karanta wannan, duk abinda ka rasa/ko ya wuceka saboda wannan annobar,xaka samu dubunsa❤️🙏🏽 https://t.co/iLJlUsgNOC",9.92E+17,
"IDAN KOWA YACI YA QOSHI TO  WANKE HANNU SAE AJIRA NUMBER OF COMFIRM CASE
BARKA DA SHANRUWA https://t.co/TFzupLXVyx",7.42E+17,
"If no body help you
Make you encourage your self
No time.. ita lamarin Duniya Hakuri da Dangana Ne 🙏🙏🙏🙏 Allah yazaunar da kasar mu Nigeria lafiya
Yabawa wayanda suka kamu da wannan annobar ta Corona virus lafiya… https://t.co/H1a9ipW4mS",1047910412,
"Ifá jù òyìnbó lọ sùgbón ifá bìlà níwájú kòrónà. Kòrónà ò lépò lójú, ko mọ́ Ànọ́bì, ko sí gba Jésù.
Ẹ funra. Ẹ fọwọ́. Ẹ yàgò. Ẹ gbàdúrà nílé. Ẹ kírun nílé...

..tí akò bá fẹ́ bá wọn mu nínu ìkórò kòrónà.",33560726,
Imagine annoba ta 6alle Amman suna qara iskanci.......Alhamdullah Ala Ni'imatul Islam https://t.co/AfrTIl3pbK,2290469884,Neutral
"In @ICTAdvocates's Radio Program on Covid19 ""Mu Kare Kan Mu Daga Korona"" at Vision FM 92.5 which is being supported by @macfound, tomorrow at 3pm we will be hosting Dr Nura Abubakar, NMA Chairman, Kano State Chapter who will be speaking on the topic ""What is Covid19"" stay tuned https://t.co/nMlTP4DvNf",365446595,Positive
"In a time of uncertainty, facts provide clarity.
@dawisu @KNSMOH wai dan Allah me ake ciki ne? Surutai sunyi yawa a gari, ku kuma baku cewa komai.
@BashirAhmaad ko kana da abin cewa? 
Allah ya kawo mana karshen wannan annobar.",196563923,
In anji yunwa a nema sabulu a ci gaba da wanke hannu 😂😂 https://t.co/SQhv9PenhS,140629965,
In anji yunwa asake wanke hannu 😂 https://t.co/0tpA8KM1Xm,2906758937,
In anji yunwa asake wanke hannu 😂 https://t.co/HkUT3uNj8P,2906758937,
"In another episode of our Radio Program Yaki Da Cutar Korona tomorrow at Vision FM we will host Mr. Badamisi Aliyu, a Business Expert/Entrepreneur to discuss on Small Businesses and Covid19; How Small Businesses in Kano can Survive the Pandemic @ICTAdvocates @IIEglobal @macfound https://t.co/bFWYPx4Nnj",2751526439,
"In kun wanke hannu, ku ci hannu ku kusha ruwa. https://t.co/erZsDQ6HK6",1039267748,
"In our Radio Program ""Yaki Da Cutar Korona"" at Vision FM by 3pm tomorrow brought to you by @ICTAdvocates, @IIEglobal &amp; @macfound Malam Adamu Nababa, Director Planning, Research &amp; Statistics, KSSSMB will discuss on @KanostateNg Preparations on Covid19 as Schools resume next week. https://t.co/f0VZmaayt6",2751526439,
"In our Radio Program on 18 June at Vision FM, 92.5 titled Yaki da Cutar Korona, Dr Nasir Usman will be speaking about the Preventive Measures of Covid19. You can also win prizes worth 10,000 naira by answering questions asked correctly @ICTAdvocates @YZYau @macfound @ActionAidNG",365446595,Positive
In our radio program tomorrow Mu Kare Kanmu Daga Cutar Korona which is brought to u by @ICTAdvocates with support of @macfound &amp; @IIEglobal at Vision FM (92.5) Dr. Najib will discuss on the Need for Teachers to adhere to Covid19 Protocol as schools resumed @ChiromaHope @APC_News https://t.co/yD0tLMzRTD,2751526439,
Ina bukatar addu’o’inku ga mahaifiyata akan cutar Corona -Ronaldinho https://t.co/HXGtNpgfjN,1.27062E+18,
"Ina jinjinawa al'umarmu ta jihar Kano mai albarka bisa bin doka da sukari na zaman gida sakamakon wannan annoba.
Ina kira ga gwamnati tayi mana adalchi a duba halin da mutane suke ciki sakamakon wannan doka.
Dayawa… https://t.co/9jPrHpSraC",3124235898,
"Ina saura, Nigeria kam ai ta Durkushe, Tsaro yayi karanci, Tattalin arziki ya Durkushe, Talauci ya yawaita, Tsadar rayuwa ta yi yawa, Ayyukan raya ƙasa sun kaura, Rashin aikin yi ya yawaita, Harkar Ilimi ya Tagayyara, Annoba ta baibaye ko ina Uwa Uba Tsarin shugaban ci ya raunana https://t.co/HWt1LDvmxZ",3290386834,
"Ina ta ganin pics alhamdulillah! Muda Bamuda iPhone sai Vivo, muna gefe muna shigaba da wanke hannu! 👏😅 https://t.co/1a5bhqN9QJ",3783020081,
"Ina tare da manyan malaman duniya da suka yi fatawar cewa a bayar da tazara wurin sallah domin dakile yaduwar Korona Bairos

- Sheikh Aminu Daurawa https://t.co/panAaLTkXW",385867296,Positive
"INA ZUWA DAN YARO...
Bakasan an hana zirga zirga a gari ba saboda annobar nna da take dada yaduwa. 
Hoto: Sani Maikatanga /@sanimaikatanga
#sanimaikatangashoot2020
#journalism #journalistlife
#photojournalism… https://t.co/3XKdWv3lo1",144176835,
"Inama 'yan Nigeria dariya bayan kunce na hana Buhari yayi nan yayi can, na kuma tare komai to Idan haka taci gaba ba laifina bane.

Abba kyari annoba ta wuce dashi kuma yayi shahada@rip https://t.co/aSA3rOB54h",1.24E+18,
"Inda wanke hannu ne da tuni Buhari ya wanke ya shilla. Kai dai kace ayi addua kawai, abun ya girmama wai an hana buhari hawa jirgi😂😂 https://t.co/qAUT015SdZ",2277346095,
Inda zakasan yadamu da al'umarshi shine yayai raising motion akan annoba data fata fadawa wusar community https://t.co/bOPfv0I0n0,1.19E+18,Neutral
"Inna lillahi wa inna ilaihi rajiun!

Jawabin Gwamna Aminu Waziri Tambuwal akan rasuwar mutum ukku a sanadiyyar cutar korona virus da kuma karin mutum tara wadanda  suka kamu da cutar a jihar Sokoto
Allah ya gafartama  wadanda suka rasu Wadanda kuma suka kamu, Allah ya basu lafiya https://t.co/cmAFS7o5jy",2778875909,
"INNA LILLAHI WA'INNA ILAIHI RAJI'UN

Mutum Na Farko Mai Dauke Da Cutar Corona Virus Ya Mutu A Kano",9.24E+17,
"Innalillahi wa inna ilaihir Rajiun.😭👏 Kullu nafseen zaikatul maud.
    Cikin wata mafificin daraja            Cikin goman karshe                              Ranar juma’a                                          Cikin yanayin annoba                          Ectopic pregnancy.",8.83E+17,
"Innalillahi wa inna ilaihirrajiun....Annobar dake cikin rufe masallaci tafi ta corona virus😭Yah Allah forgive us n help us mend our ways,yh Rabb protect us n d entire Muslim ummah against dis deadly virus 🤲🏻",1.16E+18,
Innalillahi wa inna illaihir raji’un  Allah Yaji qan Abba kyari .Allah mu kuma ka kare mu daga wannan annobar,2744802562,
"Innalillahi wa innailaihi raji un.
Mutuwar annoba bata yi ba, babar ka ma taba gudun gawar ka subhanallah.
Allah ka kawo mava qarshen corona dinnan sneeeen https://t.co/195fim5MYR",376117204,
"INNALILLAHI WA'INNA ILAIHIN RAJIUN!

Shugaban ma'aikatan fadar shugaban Najeriya Malam Abba Kyari ya rasu ne a jihar Legas, inda ya koma can bayan ya kamu da cutar Korona.
👉 https://t.co/i6E08guWYe https://t.co/J2LWcDXP1a",1.02E+18,
Innalillahi wainna ilaihirrajiun Allah ya saukake mana wannar annobar,3120809718,
Irin Furucin Su Ado Isa Gwanja Kadai Ya Isa Allah Ya Jarabce Duniya Da Wannan Annoba Da Muke Ciki  #CoronaVirusInNigeria,2940567729,
"Iswrrr😂
If police no fit go the house, go by yourself, beat her , ki fasa Mata baki ,saii ki dawo gida kicigaba da wanke hannu 😂😂 https://t.co/fLFeLtXhDf",1.09E+18,Neutral
It has been long when I attended wedding and eat to my satisfaction like today. No takeaway❌ a zu ba a tray kowa ya wanke hannu shi nafi ganewa 😂,381645884,
"It shall be well with you in Shaa Allah @elrufai 
May Allah grant you speedy recovery and make that the last of such in Kaduna State.

Ya Allah ka Karemu daga dukanin ko wata irin annoba #Amin🙏",2913537568,
"Ita Aljannah ai ba siyan ta ake ba, amma muna masa kyakyawan zato tunda ance wannnan Annobar ce ta kashe shi, amma shiga aljannah se rahamar Allah kuma se mai rabo, Allah kasa muna cikin masu rabo Ameeeen. https://t.co/yf8gGqGGQN",766658996,
"Jagayya Farincikin zuƙata, Saduwa dashi cikin sauƙi da Shauƙin zuƙatan bayi. Annabi Muhammadu Likitan dake wanke zuciya mai yaye kowacce Annoba da musibu, sanka ne Alƙiblata da walwala ta Annabi Muhammadu. Inasan ka ya Manzan Allah, kazama Tsirana da Farincikina a ranar Mutuwa.",3021221381,
"Jagora @KwankwasoRM, Yana yiwa Al-ummar Musulmi Barka da Juma’a ta Wannan Rana 17/04/2020 Allah Ubangiji Ya Karbi Ibadunmu, Allah Ya Bamu Lafiya Da Zama Lafiya a Kasarmu, Allah Ya Kawo Mana Karshen Wannan Annobar data Damemu, Allah Ya Karawa Jagoranmu Lafiya Ameen. https://t.co/eZ55EXibAk",9.87E+17,
Jahilci yafi Annobar Korona Ciwo https://t.co/DLWii8BExe,598591605,
"Jama’a a buɗe kunni a saurara da kyau! By extension, idan ka fita ka kai ma wasu ko ka kawo ma iyalinka ba tare da wani haƙƙi ba, to alhakinsu akanka! ALLAH ya tsare mu ya kawo mana sauƙi da magani ya kuma kawo ƙarshen wannan annoba cikin hanzari, Ameen. https://t.co/HwUhR6Cnkk",60385375,
Jama’a a qara hakuri a kuma cigaba da wanke hannu @ibrahimado__,2781416698,
Jama’a sabulun wanke hannu na ya kare a hado min kudi na siya wani😜,1.03E+18,
Jama’a.. Wai har yanzu ana wanke hannu in an ji yunwa?🤔,158494422,Neutral
Jamhuriyar Niger zata fara allurar rigakafin cutar corona a 2021 https://t.co/r2qLM1agc8 rawaitowar @RFI_Ha,18168536,
Jamhuriyar Niger zata fara allurar rigakafin cutar corona a 2021 https://t.co/Zhj96yb2y8 https://t.co/dtmVWqIvkz,128164488,
"Jami'an kiwon lafiya a bakin aiki a kasar Saudiyya ke karatun Qur'ani Mai tsarki.

Allah ba don bakonmu ba ka kawo mana karshen wannan Annobar.

#COVID19. https://t.co/FxrjEvOTKC",1.11E+18,
"Jami'ar Oxford ta yi nisa da aikin samar da rigakafin korona
👉 https://t.co/W3SlGRhpJn https://t.co/ngXJdlLa8J",1.02E+18,
"Jan hankali Ga Malamai da Daliban Ilimi Game Da Mas'alar Rufe Ko Bude Masallatai Saboda Annobar Covid-19.

Daga Dr sani Umar rijiyar lemo https://t.co/ecvmlzNnIE",2166312681,
"JARRABAWA KENAN
Yadda wasu yan'uwa musulmai suka gudanar da sallah na jam'i, babu batun sahu bare a taba juna, kowa ya toshe hancinsa da bakinsa saboda cutar annobar Coronavirus #Covid_19 Allah kara karemu da kariyansa. Amen https://t.co/K83DYqyoL0",2199721905,
Jawabin Gwanna Zulum na jihar Borno ganeda cutar Corona virus https://t.co/rC5p2GIOKO,732503659,
"JAWABIN MAI GIRMA MUHAMMADU BUHARI SHUGABAN GWAMNATIN TARAYYAR NAJERIYA AKAN ANNOBAR CUTAR COVID-19, RANAR LAHADI 29 GA WATAN MARIS, 2020.

Fassara: Hon. Buhari Sallau Hadimin Shugaban kasa Muhammadu Buhari a… https://t.co/NDrktryS1Q",1.23E+18,
"Jawabin Mai Martaba Sarki Muhammad Sanusi II, CON ga alumma Nigeria, Akan Cutar Corona Virus. Wanda Yayi Yau Lahadi 22/03/2020

@AbbaJidda1 @Adam_L_Sanusi @KwankwasoRM @nkfulatan @KwankwasiyyaRe2 @Idriss_Najeb @baba__________ @AhmadSaniMusa4 https://t.co/QUc3Grj5OE",9.87E+17,
Jihar Jigawa ta tayi kwangilar kamfani don yiwa Almajiran da aka koro gwajin Korona – Sawaba FM https://t.co/elZdysGCcq @Jigawa_Connect @SankaraJgh @Jigawa_YC @jgmef https://t.co/iaLaLf5Ow8,1.11E+18,
JIHAR KANO TA KARBI BAKON CIN SHUGABAN HUKUMAR DAƘILE YAƊUWAR CUTUTTUKA TA KASA NIGERIAN CENTRE FOR DISEASE CONTROL (NCDC) DR. CHIKWE IHEKWEAZU @GovUmarGanduje da Mataimakinsa @DGawuna sun karbi baƙoncin Shugaban NCDC na kasa inda suka tattauna kan Annobar Covid-19 https://t.co/UsVVc5FEjF,245301849,
Jihohi 12 Da Ba'a Samu Ɓullar Korona Ba A Nijeriya https://t.co/VlPRYliTv6 @NCDCgov @Fmohnigeria https://t.co/jilLjHxLZe,7.55E+17,
"Jizọs biliri na ọnwụ, ka o wee gosi anyị na ike ọnwụ apụghị ị jide ya n'ili. Ya mere, nwanne m, ebe ọ bụ na Onye nwe anyị meriri ike nke ọnwụ, ọ na bụzi nje Korona (Coronavirus) ga ma ya aka?

 Ọnwụ ma ọbụ Ọrịa enweghị ike n'ebe ị nọ.

Happy Easter! https://t.co/npujTsMwyG",455020586,
"Join our Radio Program ""Mu Kare Kanmu Daga Cutar Korona"" tomorrow at Express Radio as Nura Ma'aji &amp; Dr Usman Bashir discuss on the Efforts of Schools' Management to Prevent the Spread of Covid19. The program is brought to you by @KNagainstCovid @ICTAdvocates @macfound @IIEglobal https://t.co/KL6jokWxZp",2751526439,
Jumm@ Kareem Muslim umma Allah ka kare mu da annoba da miyagun kaddarori,1.24E+18,
"Jumuat kareem.
Protection is better than cure.
Allah Ka yaye mana wannan annoba https://t.co/AdpWLUP7hb",565746991,
"Just exact. By the time the gbedu of hunger enter body ehn
Motor go jam korona 🤣 https://t.co/HGLFfmbziV",3297793817,
Just look at for goodness sake izgilanci akan annoba saboda bakin jahilci da wawta Allah ya kyauta mutanenmu sai a hankali wlh https://t.co/q0ignXI20p,2290469884,
"Ka ciki idan kanasan kaji hajji ko Niger , idan kuma ba haka ba Baba ya saka ma takunkumi😳

https://t.co/6D4rHdhHtr @ Nigeria https://t.co/5dJNGha9PR",1.12E+18,
"KÒKÒ INÚ ÌWÉ ÌRÒYÌN: 

Awón elétò Ìwòsàn òyìnbó ti fi idi re mùlé wìpè o àgbò, àìsàn ti ko gbóògùn àìsàn tálákà ati gbajúmò, àìsàn Kòrónà to t'adi séyìn ti mu agbára wa bayi o, nise lo n f'oni l'enu f'oni l'épòn, lobadi kólókó d'okó e mu,  kélépòn fi iso so epòn re bayi o 😱 https://t.co/QiJVhoJaXt",96196876,Neutral
"Kaci gaba da wanke hannu da salatin annabi...
Akwai babban rabo anan kusa. https://t.co/3gf8fQAjI3",3005290986,
